5.348118523904744626e-01,-2.376555029778622341e+01,-1.654572870542802576e+01,-3.396563717812946948e+01,-3.795082645467977045e+01
5.631105900742477965e-01,-2.240295151284093578e+01,-9.478222148955193660e+00,-1.984711499077802088e+01,-2.747459544195013237e+01
5.666836129469581262e-01,-2.062246037361603612e+01,-8.074922627659825380e+00,-3.237905369525403643e+01,-3.018047770166639410e+01
6.094387259662070733e-01,-2.556990682694276273e+01,-1.497585697187833453e+01,-2.250634285821540814e+01,-3.114676071320298689e+01
