5.206326122523177169e-01,5.713911081543420067e+01,7.350730237095129382e+01,7.197333543026925895e+01,7.524361589569632258e+01
5.498241500586166230e-01,5.990291749700158164e+01,7.133548163274930687e+01,6.318434832433018045e+01,6.461044299204750985e+01
5.541433655312658635e-01,6.355328776098934895e+01,7.146213251476876849e+01,6.601145537330221202e+01,5.739847854261348914e+01
5.851621674111477933e-01,5.877888893769458889e+01,6.987476494502844560e+01,7.006132599534268479e+01,6.159699691341054972e+01
